word,freq,id
cerrar,422,1727
diversas,422,1728
quedado,422,1729
Perú,421,1730
ambiente,421,1731
hayan,421,1732
municipios,421,1733
tratamiento,421,1734
voluntad,421,1735
California,420,1736
justo,420,1737
periodista,420,1738
viviendas,420,1739
distintos,419,1740
larga,419,1741
aeropuerto,418,1742
cancha,418,1743
completo,418,1744
destacado,418,1745
evento,418,1746
acuerdos,417,1747
consiguió,417,1748
entrega,417,1749
revista,417,1750
Ayer,416,1751
arriba,416,1752
cuadro,416,1753
delitos,416,1754
representantes,416,1755
declarado,415,1756
hacerse,415,1757
presentación,415,1758
alumnos,414,1759
ocurre,414,1760
regional,414,1761
radio,413,1762
acabar,412,1763
pretende,412,1764
revolución,412,1765
digo,411,1766
europeo,411,1767
nacionales,411,1768
personaje,411,1769
próximas,411,1770
Martínez,410,1771
Social,410,1772
carreras,410,1773
comida,410,1774
gira,410,1775
populares,410,1776
prevé,410,1777
usted,410,1778
coalición,409,1779
cuerpos,409,1780
distancia,409,1781
páginas,409,1782
2004,408,1783
recorrido,408,1784
altura,407,1785
inmediato,407,1786
extranjeros,406,1787
p.m,406,1788
fiesta,405,1789
ronda,405,1790
PAN,404,1791
debajo,404,1792
decía,404,1793
desempleo,404,1794
mostrado,404,1795
terremoto,404,1796
británico,403,1797
esfuerzos,403,1798
gas,403,1799
policial,403,1800
presidencial,403,1801
reducción,403,1802
veo,403,1803
Asociación,402,1804
memoria,402,1805
probable,402,1806
trimestre,402,1807
2000,401,1808
Michael,401,1809
advirtió,401,1810
apuntó,401,1811
artistas,401,1812
prácticamente,401,1813
32,400,1814
pleno,400,1815
sale,400,1816
cientos,399,1817
inmigrantes,399,1818
llevan,399,1819
sentencia,399,1820
oficina,398,1821
2003,397,1822
45,397,1823
concluyó,397,1824
propiedad,397,1825
Barça,396,1826
EE.UU,396,1827
actriz,396,1828
gastos,396,1829
sectores,396,1830
transporte,396,1831
Press,395,1832
canal,395,1833
récord,395,1834
superar,395,1835
juntos,394,1836
altos,393,1837
Buenos,392,1838
Moreno,392,1839
Zaragoza,392,1840
descenso,392,1841
emergencia,392,1842
permitió,392,1843
Fiscalía,391,1844
afectados,391,1845
consejero,391,1846
áreas,391,1847
intento,390,1848
práctica,390,1849
socialistas,390,1850
Economía,389,1851
avance,389,1852
canciones,389,1853
ruso,389,1854
vuelve,389,1855
abrió,388,1856
conseguido,388,1857
contacto,388,1858
habló,388,1859
sorpresa,388,1860
texto,388,1861
vivo,388,1862
cultural,387,1863
dolor,387,1864
preocupación,387,1865
reconocido,387,1866
continuar,386,1867
costa,386,1868
privado,386,1869
simplemente,386,1870
Guerra,385,1871
corto,385,1872
nombres,385,1873
precisó,385,1874
toma,385,1875
árabe,385,1876
Blanca,384,1877
FMI,384,1878
graves,384,1879
usuario,384,1880
Latina,383,1881
Murcia,383,1882
entender,383,1883
John,382,1884
cita,382,1885
conoce,382,1886
margen,382,1887
produce,382,1888
reconocimiento,382,1889
toneladas,382,1890
Ambos,381,1891
India,381,1892
correo,381,1893
foto,381,1894
musical,381,1895
ofrecer,381,1896
recordar,381,1897
ritmo,381,1898
Moscú,380,1899
Tierra,380,1900
madrugada,380,1901
niña,380,1902
puedes,380,1903
trabaja,380,1904
Santiago,379,1905
alemana,379,1906
esperan,379,1907
quedan,379,1908
títulos,379,1909
Rafael,378,1910
Tal,378,1911
heridas,378,1912
Central,377,1913
aviones,377,1914
intentar,377,1915
llegan,377,1916
nación,377,1917
Aires,376,1918
debemos,376,1919
encontrado,376,1920
requiere,376,1921
Todavía,375,1922
Vamos,375,1923
canción,375,1924
pacientes,375,1925
reconoce,375,1926
caer,374,1927
combate,374,1928
generales,374,1929
mensajes,374,1930
planeta,374,1931
categoría,373,1932
conocimiento,373,1933
crédito,373,1934
especie,373,1935
Senado,372,1936
líneas,372,1937
máxima,372,1938
negociación,372,1939
personajes,372,1940
actuar,371,1941
carácter,371,1942
compañero,371,1943
electrónico,371,1944
funciones,371,1945
probablemente,371,1946
Nunca,370,1947
carretera,370,1948
clara,370,1949
Julio,369,1950
presidencia,369,1951
recortes,369,1952
tribunal,369,1953
culpa,368,1954
Buenos Aires,367,1955
Corea,367,1956
Iglesia,367,1957
sistemas,367,1958
Medio,366,1959
sexual,366,1960
animales,365,1961
candidatura,365,1962
espacios,365,1963
formas,365,1964
pueblos,365,1965
utilizar,365,1966
Afganistán,364,1967
colaboración,364,1968
construir,364,1969
manifestaciones,364,1970
objeto,364,1971
piezas,364,1972
resolver,364,1973
Ellos,363,1974
beneficios,363,1975
francesa,363,1976
piensa,363,1977
quedaron,363,1978
seguirá,363,1979
anual,362,1980
siente,362,1981
Portugal,361,1982
quiso,361,1983
vino,361,1984
aumentar,360,1985
escuchar,360,1986
representante,360,1987
dicha,359,1988
ejército,359,1989
sola,359,1990
terminar,359,1991
Ángel,359,1992
Tengo,358,1993
brasileño,358,1994
duelo,358,1995
italiano,358,1996
móviles,358,1997
subrayado,358,1998
33,357,1999
Alonso,357,2000
Guardia,357,2001
cámaras,357,2002
familiar,357,2003
operativo,357,2004
sala,357,2005
carga,356,2006
ceremonia,356,2007
críticas,356,2008
nació,356,2009
señor,356,2010
tropas,356,2011
defender,355,2012
jugó,355,2013
pregunta,355,2014
pérdidas,355,2015
Este,354,2016
Mario,354,2017
Sarkozy,354,2018
comer,354,2019
consejo,354,2020
creado,354,2021
generar,354,2022
marcador,354,2023
pasos,354,2024
regreso,354,2025
vicepresidente,354,2026
Alejandro,353,2027
Allí,353,2028
Secretaría,353,2029
aun,353,2030
cambiado,353,2031
dando,353,2032
resulta,353,2033
ropa,353,2034
Federación,352,2035
asuntos,352,2036
dirigente,352,2037
encontraba,352,2038
fundamental,352,2039
oportunidades,352,2040
Merkel,351,2041
alguno,351,2042
autoridad,351,2043
buscan,351,2044
documentos,351,2045
empresario,351,2046
histórico,351,2047
inflación,351,2048
2001,350,2049
asesinato,350,2050
encontró,350,2051
informa,350,2052
pelea,350,2053
pobres,350,2054
recientemente,350,2055
Fundación,349,2056
Sergio,349,2057
asociación,349,2058
evolución,349,2059
rey,349,2060
sabía,349,2061
visión,349,2062
aparece,348,2063
estructura,348,2064
periódico,348,2065
Enrique,347,2066
estén,347,2067
identidad,347,2068
Gracias,346,2069
Rica,346,2070
acusaciones,346,2071
deporte,346,2072
económicos,346,2073
entorno,346,2074
fines,346,2075
investigadores,346,2076
simple,346,2077
términos,346,2078
Constitución,345,2079
ayudas,345,2080
cuentan,345,2081
río,345,2082
400,344,2083
Laden,344,2084
carta,344,2085
comienzo,344,2086
edificios,344,2087
escrito,344,2088
publicidad,344,2089
Educación,343,2090
Inglaterra,343,2091
Torres,343,2092
concierto,343,2093
pobreza,343,2094
audiencia,342,2095
tamaño,342,2096
teatro,342,2097
Bilbao,341,2098
funciona,341,2099
arma,340,2100
Bruselas,339,2101
a.m,339,2102
acabó,339,2103
bonos,339,2104
dirigentes,339,2105
parque,339,2106
sostuvo,339,2107
Roma,338,2108
alcanzó,338,2109
dependencia,338,2110
existencia,338,2111
financiación,338,2112
gratis,338,2113
abierta,337,2114
comercio,337,2115
dificultades,337,2116
tono,337,2117
comicios,336,2118
ganador,336,2119
robo,336,2120
vuelo,336,2121
asistencia,335,2122
detención,335,2123
directo,335,2124
elegir,335,2125
errores,335,2126
regresar,335,2127
seguido,335,2128
Canadá,334,2129
Costa Rica,334,2130
Cultura,334,2131
II,334,2132
contó,334,2133
hagan,334,2134
lanzamiento,334,2135
original,334,2136
Primero,333,2137
abandonar,333,2138
batalla,333,2139
causas,333,2140
movimientos,333,2141
necesidades,333,2142
parecía,333,2143
sitios,333,2144
Berlín,332,2145
Plaza,332,2146
Puede,332,2147
Tokio,332,2148
Túnez,332,2149
consideran,332,2150
elegido,332,2151
espectáculo,332,2152
extranjero,332,2153
hermanos,332,2154
sexo,332,2155
digital,331,2156
entradas,331,2157
naturaleza,331,2158
negó,331,2159
of,331,2160
positivo,331,2161
Será,330,2162
novela,330,2163
piel,330,2164
proteger,330,2165
Espero,329,2166
actitud,329,2167
grados,329,2168
inversiones,329,2169
mediados,329,2170
similares,329,2171
sirve,329,2172
AP,328,2173
garantizar,328,2174
huelga,328,2175
mostrar,328,2176
premios,328,2177
Generalitat,327,2178
abogados,327,2179
continúa,327,2180
explosión,327,2181
Alberto,326,2182
ninguno,326,2183
preguntas,326,2184
producido,326,2185
respondió,326,2186
venezolano,326,2187
Pública,325,2188
completamente,325,2189
funcionamiento,325,2190
recibe,325,2191
Salud,324,2192
deberían,324,2193
documento,324,2194
precisamente,324,2195
tomó,324,2196
Ella,323,2197
celebración,323,2198
comenzaron,323,2199
convertirse,323,2200
económicas,323,2201
plataforma,323,2202
atentado,322,2203
beneficio,322,2204
cualquiera,322,2205
cumbre,322,2206
delantero,322,2207
división,322,2208
ilegal,322,2209
kilos,322,2210
responder,322,2211
sencillo,322,2212
Daniel,321,2213
Juegos,321,2214
entró,321,2215
esperaba,321,2216
lesión,321,2217
llevaba,321,2218
moda,321,2219
período,321,2220
piso,321,2221
votar,321,2222
aplicaciones,320,2223
aquella,320,2224
investigaciones,320,2225
llamó,320,2226
publicado,320,2227
s,320,2228
Australia,319,2229
aproximadamente,319,2230
explicar,319,2231
inversores,319,2232
personales,319,2233
respectivamente,319,2234
suele,319,2235
verde,319,2236
Premio,318,2237
abajo,318,2238
acceder,318,2239
estrella,318,2240
obtuvo,318,2241
presidenta,318,2242
rivales,318,2243
silencio,318,2244
vender,318,2245
Corte,317,2246
Irak,317,2247
compartir,317,2248
complejo,317,2249
dejaron,317,2250
escribió,317,2251
modelos,317,2252
publicar,317,2253
serio,317,2254
tiendas,317,2255
Aragón,316,2256
alerta,316,2257
clases,316,2258
colonia,316,2259
fallo,316,2260
juega,316,2261
matrimonio,316,2262
principalmente,316,2263
procesos,316,2264
registrado,316,2265
sanciones,316,2266
vienen,316,2267
vuelto,316,2268
complicado,315,2269
liga,315,2270
ustedes,315,2271
activos,314,2272
expresión,314,2273
jamás,314,2274
necesitan,314,2275
quedar,314,2276
riesgos,314,2277
Defensa,313,2278
PIB,313,2279
apoyar,313,2280
integrantes,313,2281
manifestado,313,2282
tendría,313,2283
tienda,313,2284
Derechos,312,2285
Museo,312,2286
apertura,312,2287
empate,312,2288
África,312,2289
34,311,2290
36,311,2291
Agencia,311,2292
Asamblea,311,2293
Les,311,2294
Red,311,2295
aprobación,311,2296
estabilidad,311,2297
pasajeros,311,2298
Córdoba,310,2299
Nadal,310,2300
departamento,310,2301
desarrollar,310,2302
Ángeles,310,2303
Te,309,2304
agenda,309,2305
destaca,309,2306
diferencias,309,2307
electorales,309,2308
encargado,309,2309
parecen,309,2310
recién,309,2311
revisión,309,2312
terrorista,309,2313
vecino,309,2314
2002,308,2315
Juárez,308,2316
Ricardo,308,2317
ciudadano,308,2318
concurso,308,2319
escena,308,2320
honor,308,2321
publicación,308,2322
tienes,308,2323
Oriente,307,2324
Río,307,2325
antiguo,307,2326
domicilio,307,2327
droga,307,2328
impuesto,307,2329
inteligencia,307,2330
mandato,307,2331
os,307,2332
rápidamente,307,2333
tiro,307,2334
Tres,306,2335
Uruguay,306,2336
ausencia,306,2337
campos,306,2338
disparos,306,2339
inicial,306,2340
sufrido,306,2341
Departamento,305,2342
dirigido,305,2343
iban,305,2344
Android,304,2345
canciller,304,2346
feliz,304,2347
pudieron,304,2348
trabajan,304,2349
País,303,2350
actualidad,303,2351
colombiano,303,2352
corte,303,2353
fiscales,303,2354
necesaria,303,2355
renuncia,303,2356
u,303,2357
UU,302,2358
bolsa,302,2359
permitir,302,2360
teléfonos,302,2361
verdadero,302,2362
Cataluña,301,2363
Fondo,301,2364
Palacio,301,2365
campeonato,301,2366
cerró,301,2367
ciudadanía,301,2368
marido,301,2369
números,301,2370
quizá,301,2371
regiones,301,2372
vale,301,2373
Castro,300,2374
EE,300,2375
científicos,300,2376
dará,300,2377
descanso,300,2378
malo,300,2379
sensación,300,2380
Unos,299,2381
consumidores,299,2382
creer,299,2383
escribir,299,2384
ganas,299,2385
lograron,299,2386
puerto,299,2387
teniendo,299,2388
disponible,298,2389
lluvias,298,2390
plazas,298,2391
registró,298,2392
residencia,298,2393
solamente,298,2394
He,297,2395
Popular,297,2396
Turquía,297,2397
aguas,297,2398
amplia,297,2399
enviado,297,2400
estaría,297,2401
género,297,2402
incluyendo,297,2403
informes,297,2404
ofensiva,297,2405
post,297,2406
cierta,296,2407
clasificación,296,2408
cuartos,296,2409
espero,296,2410
superficie,296,2411
Casa Blanca,295,2412
Puerto,295,2413
Reuters,295,2414
auto,295,2415
cajas,295,2416
grado,295,2417
ingreso,295,2418
mejora,295,2419
alianza,294,2420
cooperación,294,2421
cuidado,294,2422
lluvia,294,2423
petición,294,2424
posteriormente,294,2425
tomado,294,2426
EL,293,2427
Ramírez,293,2428
armados,293,2429
cuesta,293,2430
ministros,293,2431
participantes,293,2432
técnica,293,2433
visitantes,293,2434
volumen,293,2435
alcance,292,2436
ejecutivo,292,2437
financieros,292,2438
jueces,292,2439
tarea,292,2440
Monterrey,291,2441
Salvador,291,2442
amenazas,291,2443
apuesta,291,2444
bajas,291,2445
demostrar,291,2446
fenómeno,291,2447
Aguirre,290,2448
Domingo,290,2449
Exteriores,290,2450
catalán,290,2451
diputado,290,2452
enfrentar,290,2453
federales,290,2454
pasando,290,2455
pierde,290,2456
Comité,289,2457
Queremos,289,2458
capaces,289,2459
crímenes,289,2460
llevaron,289,2461
pequeñas,289,2462
reacción,289,2463
socios,289,2464
tendencia,289,2465
vídeo,289,2466
Hospital,288,2467
conversaciones,288,2468
objetos,288,2469
profesores,288,2470
realiza,288,2471
soluciones,288,2472
suspensión,288,2473
vidas,288,2474
Muchas,287,2475
cuál,287,2476
denuncias,287,2477
escándalo,287,2478
insistió,287,2479
pudiera,287,2480
puesta,287,2481
recuerdo,287,2482
abre,286,2483
celebra,286,2484
motivos,286,2485
perfil,286,2486
pies,286,2487
Texas,285,2488
buscando,285,2489
diciendo,285,2490
disfrutar,285,2491
oficinas,285,2492
Díaz,284,2493
dólar,284,2494
meta,284,2495
recurso,284,2496
registro,284,2497
sindicatos,284,2498
votación,284,2499
actuales,283,2500
alza,283,2501
anotó,283,2502
colectivo,283,2503
contenidos,283,2504
provocó,283,2505
quiera,283,2506
Europeo,282,2507
Viernes,282,2508
cercano,282,2509
cero,282,2510
condena,282,2511
depende,282,2512
humana,282,2513
límite,282,2514
oeste,282,2515
tercero,282,2516
tipos,282,2517
Día,281,2518
aspectos,281,2519
condenado,281,2520
iniciar,281,2521
narcotráfico,281,2522
sol,281,2523
votado,281,2524
Bin,280,2525
Interior,280,2526
PRD,280,2527
aspecto,280,2528
ciencia,280,2529
combustible,280,2530
empleos,280,2531
establecer,280,2532
estación,280,2533
influencia,280,2534
refiere,280,2535
resistencia,280,2536
restos,280,2537
salido,280,2538
terrorismo,280,2539
Raúl,279,2540
avanzar,279,2541
cuarta,279,2542
dura,279,2543
exige,279,2544
jurado,279,2545
ámbito,279,2546
Administración,278,2547
Eduardo,278,2548
Miami,278,2549
Ruiz,278,2550
dispuesto,278,2551
experto,278,2552
legales,278,2553
polémica,278,2554
subir,278,2555
viejo,278,2556
Bueno,277,2557
agente,277,2558
alcohol,277,2559
breve,277,2560
dejan,277,2561
llamadas,277,2562
paga,277,2563
pagos,277,2564
afecta,276,2565
aprender,276,2566
caja,276,2567
cumple,276,2568
porcentaje,276,2569
salvo,276,2570
situaciones,276,2571
vacaciones,276,2572
bases,275,2573
británica,275,2574
cien,275,2575
costo,275,2576
ofreció,275,2577
propone,275,2578
rumbo,275,2579
Barack,274,2580
EU,274,2581
Humanos,274,2582
boca,274,2583
escritor,274,2584
ganancias,274,2585
lesiones,274,2586
piloto,274,2587
raíz,274,2588
resultó,274,2589
rusa,274,2590
senador,274,2591
Jueves,273,2592
alternativa,273,2593
aseguran,273,2594
de Londres,273,2595
recientes,273,2596
Asia,272,2597
Fukushima,272,2598
IU,272,2599
banca,272,2600
cerebro,272,2601
coste,272,2602
de Francia,272,2603
fallecido,272,2604
informaron,272,2605
llegue,272,2606
materiales,272,2607
muestran,272,2608
quizás,272,2609
the,272,2610
Distrito,271,2611
Quiero,271,2612
aficionados,271,2613
chica,271,2614
doctor,271,2615
mantuvo,271,2616
moneda,271,2617
ruta,271,2618
Camps,270,2619
corresponde,270,2620
resultaron,270,2621
…,270,2622
Algo,269,2623
Bogotá,269,2624
Rey,269,2625
comienza,269,2626
completa,269,2627
dueño,269,2628
estatales,269,2629
fe,269,2630
habitual,269,2631
homenaje,269,2632
propias,269,2633
reglas,269,2634
42,268,2635
Morales,268,2636
Windows,268,2637
absoluta,268,2638
celebrar,268,2639
cerrado,268,2640
comerciales,268,2641
concluye,268,2642
libios,268,2643
llamar,268,2644
mantienen,268,2645
marcó,268,2646
plantas,268,2647
Ana,267,2648
Andrés,267,2649
Parece,267,2650
Street,267,2651
disparo,267,2652
hambre,267,2653
humanidad,267,2654
plata,267,2655
reveló,267,2656
vemos,267,2657
James,266,2658
Presidencia,266,2659
Sony,266,2660
alemanes,266,2661
bajar,266,2662
bomba,266,2663
concepto,266,2664
presentes,266,2665
promoción,266,2666
vuelos,266,2667
600,265,2668
Ben,265,2669
Ecuador,265,2670
Jiménez,265,2671
Jobs,265,2672
Mourinho,265,2673
asumir,265,2674
barco,265,2675
choque,265,2676
cuestiones,265,2677
deberán,265,2678
distribución,265,2679
escala,265,2680
genera,265,2681
normas,265,2682
permanente,265,2683
Barack Obama,264,2684
Paz,264,2685
cielo,264,2686
cliente,264,2687
clima,264,2688
empieza,264,2689
pensando,264,2690
policiales,264,2691
presos,264,2692
Gaddafi,263,2693
Han,263,2694
Martín,263,2695
confirmado,263,2696
contratos,263,2697
criminales,263,2698
futbol,263,2699
incendio,263,2700
reconocer,263,2701
turismo,263,2702
turistas,263,2703
Hacienda,262,2704
apuntado,262,2705
clásico,262,2706
colegio,262,2707
crítica,262,2708
manifestación,262,2709
ministra,262,2710
quedarse,262,2711
seres,262,2712
sonido,262,2713
Cairo,261,2714
Guillermo,261,2715
alcanzado,261,2716
aplicar,261,2717
convierte,261,2718
debía,261,2719
envió,261,2720
españolas,261,2721
físico,261,2722
liderazgo,261,2723
once,261,2724
palestinos,261,2725
piden,261,2726
potencial,261,2727
reuniones,261,2728
–,261,2729
conocida,260,2730
culpable,260,2731
enfrentamientos,260,2732
estrellas,260,2733
festival,260,2734
fotografías,260,2735
moral,260,2736
publicó,260,2737
Organización,259,2738
autores,259,2739
bienes,259,2740
dije,259,2741
dispositivo,259,2742
encontraron,259,2743
herido,259,2744
quinto,259,2745
represión,259,2746
subió,259,2747
viajar,259,2748
José Luis,258,2749
Mariano,258,2750
apunta,258,2751
colección,258,2752
conexión,258,2753
escuelas,258,2754
falleció,258,2755
iPhone,258,2756
independiente,258,2757
numerosos,258,2758
Catalunya,257,2759
Guardia Civil,257,2760
aprobado,257,2761
aprobó,257,2762
carne,257,2763
controlar,257,2764
formar,257,2765
permitido,257,2766
recibieron,257,2767
venir,257,2768
Responder,256,2769
asegurar,256,2770
centrales,256,2771
considerar,256,2772
embajador,256,2773
estarán,256,2774
gusto,256,2775
pista,256,2776
plena,256,2777
posiciones,256,2778
republicanos,256,2779
señal,256,2780
vencer,256,2781
álbum,256,2782
Había,255,2783
Luna,255,2784
Microsoft,255,2785
comenzar,255,2786
decidir,255,2787
encuentros,255,2788
episodio,255,2789
juzgado,255,2790
luchar,255,2791
preocupa,255,2792
rojo,255,2793
sucede,255,2794
suelen,255,2795
tanta,255,2796
transición,255,2797
Guadalajara,254,2798
Rivera,254,2799
Sociedad,254,2800
avances,254,2801
bandas,254,2802
boda,254,2803
directora,254,2804
